A1	A2	A3
1257033600	Piau	1.336
1257033600	Rio	27.0
1257033600	Rio	172.0
1257033600	Rio	4.0
1257033600	Rondonia	128.0
1257033600	Roraima	312.0
1257033600	Santa Catarina	61.0
1257033600	Sao Paulo	83.0
1257033600	Sergipe	9.0
1257033600	Tocantins	251.0
1259625600	Acre	1.0
1259625600	Alagoas	55.0
1259625600	Amapa	123.0
1259625600	Amazonas	102.0
1259625600	Bahia	308.0
1259625600	Ceara	1.987
1259625600	Distrito Federal	0.0
1259625600	Espirito Santo	32.0
1259625600	Goias	39.0
1259625600	Maranhao	1.768
1259625600	Mato Grosso	171.0
1259625600	Mato Grosso	87.0
1259625600	Minas Gerais	108.0
1259625600	Paraiba	270.0
1259625600	Paraiba	30.0
1259625600	Pará	2.832
1259625600	Pernambuco	351.0
1259625600	Piau	570.0
1259625600	Rio	1.0
1259625600	Rio	221.0
1259625600	Rio	15.0
1259625600	Rondonia	9.0
1259625600	Roraima	290.0
1259625600	Santa Catarina	20.0
1259625600	Sao Paulo	37.0
1259625600	Sergipe	21.0
1259625600	Tocantins	46.0
1262304000	Acre	1.0
1262304000	Alagoas	23.0
1262304000	Amapa	2.0
1262304000	Amazonas	82.0
1262304000	Bahia	297.0
1262304000	Ceara	288.0
1262304000	Distrito Federal	2.0
1262304000	Espirito Santo	52.0
1262304000	Goias	59.0
1262304000	Maranhao	319.0
1262304000	Mato Grosso	298.0
1262304000	Mato Grosso	72.0
1262304000	Minas Gerais	118.0
1262304000	Paraiba	46.0
1262304000	Paraiba	18.0
1262304000	Pará	437.0
1262304000	Pernambuco	47.0
1262304000	Piau	99.0
1262304000	Rio	13.0
1262304000	Rio	32.0
1262304000	Rio	22.0
1262304000	Rondonia	18.0
1262304000	Roraima	351.0
1262304000	Santa Catarina	2.0
1262304000	Sao Paulo	45.0
1262304000	Sergipe	29.0
1262304000	Tocantins	79.0
1264982400	Acre	0.0
1264982400	Alagoas	26.0
1264982400	Amapa	0.0
1264982400	Amazonas	81.0
1264982400	Bahia	206.0
1264982400	Ceara	63.0
1264982400	Distrito Federal	4.0
1264982400	Espirito Santo	15.0
1264982400	Goias	86.0
1264982400	Maranhao	93.0
1264982400	Mato Grosso	431.0
1264982400	Mato Grosso	157.0
1264982400	Minas Gerais	155.0
1264982400	Paraiba	15.0
1264982400	Paraiba	46.0
1264982400	Pará	102.0
1264982400	Pernambuco	33.0
1264982400	Piau	54.0
1264982400	Rio	73.0
1264982400	Rio	12.0
1264982400	Rio	23.0
1264982400	Rondonia	9.0
1264982400	Roraima	470.0
1264982400	Santa Catarina	15.0
1264982400	Sao Paulo	152.0
1264982400	Sergipe	33.0
1264982400	Tocantins	32.0
1267401600	Acre	0.0
1267401600	Alagoas	70.0
1267401600	Amapa	2.0
1267401600	Amazonas	116.0
1267401600	Bahia	156.0
1267401600	Ceara	40.0
1267401600	Distrito Federal	0.0
1267401600	Espirito Santo	3.0
1267401600	Goias	65.0
1267401600	Maranhao	82.0
1267401600	Mato Grosso	605.0
1267401600	Mato Grosso	149.0
1267401600	Minas Gerais	109.0
1267401600	Paraiba	16.0
1267401600	Paraiba	22.0
1267401600	Pará	110.0
1267401600	Pernambuco	59.0
1267401600	Piau	47.0
1267401600	Rio	10.0
1267401600	Rio	23.0
1267401600	Rio	21.0
1267401600	Rondonia	11.0
1267401600	Roraima	417.0
1267401600	Santa Catarina	9.0
1267401600	Sao Paulo	111.0
1267401600	Sergipe	44.0
1267401600	Tocantins	120.0
1270080000	Acre	3.0
1270080000	Alagoas	3.0
1270080000	Amapa	2.0
1270080000	Amazonas	11.0
1270080000	Bahia	103.0
1270080000	Ceara	7.0
1270080000	Distrito Federal	8.0
1270080000	Espirito Santo	7.0
1270080000	Goias	105.0
1270080000	Maranhao	128.0
1270080000	Mato Grosso	769.0
1270080000	Mato Grosso	136.0
1270080000	Minas Gerais	112.0
1270080000	Paraiba	2.0
1270080000	Paraiba	71.0
1270080000	Pará	22.0
1270080000	Pernambuco	2.0
1270080000	Piau	56.0
1270080000	Rio	10.0
1270080000	Rio	7.0
1270080000	Rio	72.0
1270080000	Rondonia	19.0
1270080000	Roraima	15.0
1270080000	Santa Catarina	19.0
1270080000	Sao Paulo	91.0
1270080000	Sergipe	1.0
1270080000	Tocantins	419.0
1272672000	Acre	9.0
1272672000	Alagoas	0.0
1272672000	Amapa	2.0
1272672000	Amazonas	13.0
1272672000	Bahia	198.0
1272672000	Ceara	2.0
1272672000	Distrito Federal	23.0
1272672000	Espirito Santo	3.0
1272672000	Goias	239.0
1272672000	Maranhao	273.0
1272672000	Mato Grosso	1.3130000000000002
1272672000	Mato Grosso	105.0
1272672000	Minas Gerais	179.0
1272672000	Paraiba	10.0
1272672000	Paraiba	39.0
1272672000	Pará	57.0
1272672000	Pernambuco	8.0
1272672000	Piau	231.0
1272672000	Rio	6.0
1272672000	Rio	3.0
1272672000	Rio	9.0
1272672000	Rondonia	41.0
1272672000	Roraima	3.0
1272672000	Santa Catarina	1.0
1272672000	Sao Paulo	150.0
1272672000	Sergipe	0.0
1272672000	Tocantins	580.0
1275350400	Acre	1.0
1275350400	Alagoas	0.0
1275350400	Amapa	0.0
1275350400	Amazonas	9.0
1275350400	Bahia	192.0
1275350400	Ceara	3.0
1275350400	Distrito Federal	21.0
1275350400	Espirito Santo	3.0
1275350400	Goias	278.0
1275350400	Maranhao	494.0
1275350400	Mato Grosso	1.025
1275350400	Mato Grosso	149.0
1275350400	Minas Gerais	139.0
1275350400	Paraiba	3.0
1275350400	Paraiba	55.0
1275350400	Pará	94.0
1275350400	Pernambuco	1.0
1275350400	Piau	208.0
1275350400	Rio	7.0
1275350400	Rio	1.0
1275350400	Rio	4.0
1275350400	Rondonia	44.0
1275350400	Roraima	0.0
1275350400	Santa Catarina	1.0
1275350400	Sao Paulo	143.0
1275350400	Sergipe	0.0
1275350400	Tocantins	767.0
1277942400	Acre	126.0
1277942400	Alagoas	2.0
1277942400	Amapa	2.0
1277942400	Amazonas	640.0
1277942400	Bahia	519.0
1277942400	Ceara	44.0
1277942400	Distrito Federal	85.0
1277942400	Espirito Santo	5.0
1277942400	Goias	941.0
1277942400	Maranhao	2.323
1277942400	Mato Grosso	3.442
1277942400	Mato Grosso	589.0
1277942400	Minas Gerais	707.0
1277942400	Paraiba	7.0
1277942400	Paraiba	196.0
1277942400	Pará	1.432
1277942400	Pernambuco	7.0
1277942400	Piau	1.696
1277942400	Rio	55.0
1277942400	Rio	7.0
1277942400	Rio	34.0
1277942400	Rondonia	747.0
1277942400	Roraima	1.0
1277942400	Santa Catarina	31.0
1277942400	Sao Paulo	600.0
1277942400	Sergipe	0.0
1277942400	Tocantins	2.408
1280620800	Acre	1.682
1280620800	Alagoas	1.0
1280620800	Amapa	1.0
1280620800	Amazonas	3.727
1280620800	Bahia	2.423
1280620800	Ceara	202.0
1280620800	Distrito Federal	159.0
1280620800	Espirito Santo	39.0
1280620800	Goias	2.914
1280620800	Maranhao	6.353
1280620800	Mato Grosso	14.608
1280620800	Mato Grosso	1.721
1280620800	Minas Gerais	3.353
1280620800	Paraiba	9.0
1280620800	Paraiba	733.0
1280620800	Pará	18.13
1280620800	Pernambuco	29.0
1280620800	Piau	4.035
1280620800	Rio	316.0
1280620800	Rio	24.0
1280620800	Rio	267.0
1280620800	Rondonia	4.388
1280620800	Roraima	3.0
1280620800	Santa Catarina	511.0
1280620800	Sao Paulo	1.809
1280620800	Sergipe	0.0
1280620800	Tocantins	7.865
1283299200	Acre	2.531
1283299200	Alagoas	5.0
1283299200	Amapa	63.0
1283299200	Amazonas	2.781
1283299200	Bahia	5.323
1283299200	Ceara	357.0
1283299200	Distrito Federal	196.0
1283299200	Espirito Santo	53.0
1283299200	Goias	5.075
1283299200	Maranhao	9.795
1283299200	Mato Grosso	18.366
1283299200	Mato Grosso	1.505
1283299200	Minas Gerais	5.059
1283299200	Paraiba	37.0
1283299200	Paraiba	270.0
1283299200	Pará	10.81
1283299200	Pernambuco	179.0
1283299200	Piau	5.392
1283299200	Rio	353.0
1283299200	Rio	50.0
1283299200	Rio	250.0
1283299200	Rondonia	4.893
1283299200	Roraima	18.0
1283299200	Santa Catarina	198.0
1283299200	Sao Paulo	1.6769999999999998
1283299200	Sergipe	0.0
1283299200	Tocantins	10.172
1285891200	Acre	292.0
1285891200	Alagoas	16.0
1285891200	Amapa	265.0
1285891200	Amazonas	889.0
1285891200	Bahia	5.2639999999999985
1285891200	Ceara	502.0
1285891200	Distrito Federal	6.0
1285891200	Espirito Santo	32.0
1285891200	Goias	1.227
1285891200	Maranhao	3.228
1285891200	Mato Grosso	4.465
1285891200	Mato Grosso	597.0
1285891200	Minas Gerais	2.048
1285891200	Paraiba	150.0
1285891200	Paraiba	230.0
1285891200	Pará	3.843
1285891200	Pernambuco	347.0
1285891200	Piau	3.863
1285891200	Rio	35.0
1285891200	Rio	111.0
1285891200	Rio	95.0
1285891200	Rondonia	1.307
1285891200	Roraima	64.0
1285891200	Santa Catarina	76.0
1285891200	Sao Paulo	260.0
1285891200	Sergipe	1.0
1285891200	Tocantins	2.272
1288569600	Acre	39.0
1288569600	Alagoas	31.0
1288569600	Amapa	339.0
1288569600	Amazonas	354.0
1288569600	Bahia	605.0
1288569600	Ceara	1.652
1288569600	Distrito Federal	0.0
1288569600	Espirito Santo	3.0
1288569600	Goias	67.0
1288569600	Maranhao	4.005
1288569600	Mato Grosso	768.0
1288569600	Mato Grosso	259.0
1288569600	Minas Gerais	82.0
1288569600	Paraiba	451.0
1288569600	Paraiba	183.0
1288569600	Pará	4.417
1288569600	Pernambuco	831.0
1288569600	Piau	1.4169999999999998
1288569600	Rio	23.0
1288569600	Rio	212.0
1288569600	Rio	90.0
1288569600	Rondonia	238.0
1288569600	Roraima	27.0
1288569600	Santa Catarina	88.0
1288569600	Sao Paulo	104.0
1288569600	Sergipe	16.0
1288569600	Tocantins	283.0
1291161600	Acre	0.0
1291161600	Alagoas	45.0
1291161600	Amapa	43.0
1291161600	Amazonas	123.0
1291161600	Bahia	226.0
1291161600	Ceara	578.0
1291161600	Distrito Federal	1.0
1291161600	Espirito Santo	10.0
1291161600	Goias	48.0
1291161600	Maranhao	1.803
1291161600	Mato Grosso	846.0
1291161600	Mato Grosso	276.0
1291161600	Minas Gerais	105.0
1291161600	Paraiba	65.0
1291161600	Paraiba	37.0
1291161600	Pará	1.612
1291161600	Pernambuco	117.0
1291161600	Piau	357.0
1291161600	Rio	10.0
1291161600	Rio	54.0
1291161600	Rio	103.0
1291161600	Rondonia	158.0
1291161600	Roraima	73.0
1291161600	Santa Catarina	23.0
1291161600	Sao Paulo	52.0
1291161600	Sergipe	19.0
1291161600	Tocantins	72.0
1293840000	Acre	0.0
1293840000	Alagoas	41.0
1293840000	Amapa	0.0
1293840000	Amazonas	53.0
1293840000	Bahia	101.0
1293840000	Ceara	32.0
1293840000	Distrito Federal	2.0
1293840000	Espirito Santo	3.0
1293840000	Goias	39.0
1293840000	Maranhao	124.0
1293840000	Mato Grosso	171.0
1293840000	Mato Grosso	129.0
1293840000	Minas Gerais	61.0
1293840000	Paraiba	11.0
1293840000	Paraiba	35.0
1293840000	Pará	108.0
1293840000	Pernambuco	49.0
1293840000	Piau	39.0
1293840000	Rio	10.0
1293840000	Rio	15.0
1293840000	Rio	33.0
1293840000	Rondonia	1.0
1293840000	Roraima	225.0
1293840000	Santa Catarina	9.0
1293840000	Sao Paulo	75.0
1293840000	Sergipe	36.0
1293840000	Tocantins	14.0
1296518400	Acre	0.0
1296518400	Alagoas	33.0
1296518400	Amapa	3.0
1296518400	Amazonas	30.0
1296518400	Bahia	156.0
1296518400	Ceara	2.0
1296518400	Distrito Federal	1.0
1296518400	Espirito Santo	42.0
1296518400	Goias	45.0
1296518400	Maranhao	9.0
1296518400	Mato Grosso	119.0
1296518400	Mato Grosso	61.0
1296518400	Minas Gerais	111.0
1296518400	Paraiba	5.0
1296518400	Paraiba	8.0
1296518400	Pará	13.0
1296518400	Pernambuco	25.0
1296518400	Piau	11.0
1296518400	Rio	36.0
1296518400	Rio	5.0
1296518400	Rio	26.0
1296518400	Rondonia	2.0
1296518400	Roraima	112.0
1296518400	Santa Catarina	1.0
1296518400	Sao Paulo	73.0
1296518400	Sergipe	31.0
1296518400	Tocantins	13.0
1298937600	Acre	0.0
1298937600	Alagoas	34.0
1298937600	Amapa	0.0
1298937600	Amazonas	49.0
1298937600	Bahia	90.0
1298937600	Ceara	6.0
1298937600	Distrito Federal	0.0
1298937600	Espirito Santo	5.0
1298937600	Goias	19.0
1298937600	Maranhao	22.0
1298937600	Mato Grosso	252.0
1298937600	Mato Grosso	37.0
1298937600	Minas Gerais	67.0
1298937600	Paraiba	6.0
1298937600	Paraiba	21.0
1298937600	Pará	21.0
1298937600	Pernambuco	39.0
1298937600	Piau	15.0
1298937600	Rio	7.0
1298937600	Rio	3.0
1298937600	Rio	31.0
1298937600	Rondonia	6.0
1298937600	Roraima	91.0
1298937600	Santa Catarina	8.0
1298937600	Sao Paulo	45.0
1298937600	Sergipe	47.0
1298937600	Tocantins	16.0
1301616000	Acre	2.0
1301616000	Alagoas	17.0
1301616000	Amapa	0.0
1301616000	Amazonas	5.0
1301616000	Bahia	149.0
1301616000	Ceara	1.0
1301616000	Distrito Federal	1.0
1301616000	Espirito Santo	3.0
1301616000	Goias	71.0
1301616000	Maranhao	37.0
1301616000	Mato Grosso	345.0
1301616000	Mato Grosso	23.0
1301616000	Minas Gerais	66.0
1301616000	Paraiba	2.0
1301616000	Paraiba	38.0
1301616000	Pará	10.0
1301616000	Pernambuco	22.0
1301616000	Piau	16.0
1301616000	Rio	12.0
1301616000	Rio	0.0
1301616000	Rio	41.0
1301616000	Rondonia	8.0
1301616000	Roraima	108.0
1301616000	Santa Catarina	5.0
1301616000	Sao Paulo	52.0
1301616000	Sergipe	12.0
1301616000	Tocantins	106.0
1304208000	Acre	3.0
1304208000	Alagoas	0.0
1304208000	Amapa	2.0
1304208000	Amazonas	6.0
1304208000	Bahia	189.0
1304208000	Ceara	0.0
1304208000	Distrito Federal	3.0
1304208000	Espirito Santo	2.0
1304208000	Goias	136.0
1304208000	Maranhao	73.0
1304208000	Mato Grosso	547.0
1304208000	Mato Grosso	81.0
1304208000	Minas Gerais	151.0
1304208000	Paraiba	0.0
1304208000	Paraiba	97.0
1304208000	Pará	16.0
1304208000	Pernambuco	1.0
1304208000	Piau	77.0
1304208000	Rio	17.0
1304208000	Rio	0.0
1304208000	Rio	20.0
1304208000	Rondonia	54.0
1304208000	Roraima	4.0
1304208000	Santa Catarina	16.0
1304208000	Sao Paulo	136.0
1304208000	Sergipe	0.0
1304208000	Tocantins	354.0
1306886400	Acre	10.0
1306886400	Alagoas	2.0
1306886400	Amapa	0.0
1306886400	Amazonas	22.0
1306886400	Bahia	345.0
1306886400	Ceara	5.0
1306886400	Distrito Federal	18.0
1306886400	Espirito Santo	7.0
1306886400	Goias	314.0
1306886400	Maranhao	602.0
1306886400	Mato Grosso	974.0
1306886400	Mato Grosso	104.0
1306886400	Minas Gerais	304.0
1306886400	Paraiba	2.0
1306886400	Paraiba	162.0
1306886400	Pará	105.0
1306886400	Pernambuco	4.0
1306886400	Piau	462.0
1306886400	Rio	33.0
1306886400	Rio	1.0
1306886400	Rio	12.0
1306886400	Rondonia	130.0
1306886400	Roraima	6.0
1306886400	Santa Catarina	26.0
1306886400	Sao Paulo	210.0
1306886400	Sergipe	1.0
1306886400	Tocantins	717.0
1309478400	Acre	93.0
1309478400	Alagoas	0.0
1309478400	Amapa	5.0
1309478400	Amazonas	271.0
1309478400	Bahia	578.0
1309478400	Ceara	18.0
1309478400	Distrito Federal	53.0
1309478400	Espirito Santo	18.0
1309478400	Goias	607.0
1309478400	Maranhao	1.024
1309478400	Mato Grosso	1.061
1309478400	Mato Grosso	250.0
1309478400	Minas Gerais	801.0
1309478400	Paraiba	6.0
1309478400	Paraiba	262.0
1309478400	Pará	632.0
1309478400	Pernambuco	2.0
1309478400	Piau	864.0
1309478400	Rio	121.0
1309478400	Rio	0.0
1309478400	Rio	45.0
1309478400	Rondonia	293.0
1309478400	Roraima	9.0
1309478400	Santa Catarina	31.0
1309478400	Sao Paulo	479.0
1309478400	Sergipe	0.0
1309478400	Tocantins	1.001
1312156800	Acre	425.0
1312156800	Alagoas	4.0
1312156800	Amapa	16.0
1312156800	Amazonas	1.243
1312156800	Bahia	1.795
1312156800	Ceara	53.0
1312156800	Distrito Federal	61.0
1312156800	Espirito Santo	93.0
1312156800	Goias	1.6130000000000002
1312156800	Maranhao	2.138
1312156800	Mato Grosso	2.628
1312156800	Mato Grosso	552.0
1312156800	Minas Gerais	2.742
1312156800	Paraiba	12.0
1312156800	Paraiba	435.0
1312156800	Pará	2.195
1312156800	Pernambuco	27.0
1312156800	Piau	1.958
1312156800	Rio	250.0
1312156800	Rio	10.0
1312156800	Rio	116.0
1312156800	Rondonia	1.161
1312156800	Roraima	39.0
1312156800	Santa Catarina	175.0
1312156800	Sao Paulo	1.067
1312156800	Sergipe	1.0
1312156800	Tocantins	1.668
1314835200	Acre	1.204
1314835200	Alagoas	5.0
1314835200	Amapa	128.0
1314835200	Amazonas	1.295
1314835200	Bahia	7.086
1314835200	Ceara	239.0
1314835200	Distrito Federal	133.0
1314835200	Espirito Santo	108.0
1314835200	Goias	2.259
1314835200	Maranhao	4.632
1314835200	Mato Grosso	6.332000000000002
1314835200	Mato Grosso	1.072
1314835200	Minas Gerais	5.978
1314835200	Paraiba	55.0
1314835200	Paraiba	913.0
1314835200	Pará	5.185
1314835200	Pernambuco	243.0
1314835200	Piau	4.402
1314835200	Rio	510.0
1314835200	Rio	22.0
1314835200	Rio	449.0
1314835200	Rondonia	1.7819999999999998
1314835200	Roraima	53.0
1314835200	Santa Catarina	450.0
1314835200	Sao Paulo	1.108
1314835200	Sergipe	0.0
1314835200	Tocantins	4.658
1317427200	Acre	97.0
1317427200	Alagoas	23.0
1317427200	Amapa	304.0
1317427200	Amazonas	694.0
1317427200	Bahia	2.166
1317427200	Ceara	415.0
1317427200	Distrito Federal	0.0
1317427200	Espirito Santo	38.0
1317427200	Goias	476.0
1317427200	Maranhao	2.404
1317427200	Mato Grosso	2.01
1317427200	Mato Grosso	276.0
1317427200	Minas Gerais	1.206
1317427200	Paraiba	200.0
1317427200	Paraiba	256.0
1317427200	Pará	3.141
1317427200	Pernambuco	461.0
1317427200	Piau	1.484
1317427200	Rio	114.0
1317427200	Rio	76.0
1317427200	Rio	74.0
1317427200	Rondonia	822.0
1317427200	Roraima	65.0
1317427200	Santa Catarina	102.0
1317427200	Sao Paulo	188.0
1317427200	Sergipe	5.0
1317427200	Tocantins	1.591
1320105600	Acre	74.0
1320105600	Alagoas	23.0
1320105600	Amapa	282.0
1320105600	Amazonas	399.0
1320105600	Bahia	176.0
1320105600	Ceara	1.561
1320105600	Distrito Federal	1.0
1320105600	Espirito Santo	6.0
1320105600	Goias	59.0
1320105600	Maranhao	2.261
1320105600	Mato Grosso	1.103
1320105600	Mato Grosso	445.0
1320105600	Minas Gerais	153.0
1320105600	Paraiba	359.0
1320105600	Paraiba	138.0
1320105600	Pará	3.043
1320105600	Pernambuco	352.0
1320105600	Piau	825.0
1320105600	Rio	20.0
1320105600	Rio	144.0
1320105600	Rio	117.0
1320105600	Rondonia	245.0
1320105600	Roraima	121.0
1320105600	Santa Catarina	79.0
1320105600	Sao Paulo	87.0
1320105600	Sergipe	4.0
1320105600	Tocantins	144.0
1322697600	Acre	4.0
1322697600	Alagoas	50.0
1322697600	Amapa	360.0
1322697600	Amazonas	121.0
1322697600	Bahia	230.0
1322697600	Ceara	1.4409999999999998
1322697600	Distrito Federal	0.0
1322697600	Espirito Santo	1.0
1322697600	Goias	39.0
1322697600	Maranhao	1.629
1322697600	Mato Grosso	431.0
1322697600	Mato Grosso	577.0
1322697600	Minas Gerais	43.0
1322697600	Paraiba	179.0
1322697600	Paraiba	78.0
1322697600	Pará	3.218
1322697600	Pernambuco	364.0
1322697600	Piau	362.0
1322697600	Rio	3.0
1322697600	Rio	125.0
1322697600	Rio	69.0
1322697600	Rondonia	37.0
1322697600	Roraima	249.0
1322697600	Santa Catarina	24.0
1322697600	Sao Paulo	53.0
1322697600	Sergipe	36.0
1322697600	Tocantins	105.0
1325376000	Acre	0.0
1325376000	Alagoas	36.0
1325376000	Amapa	30.0
1325376000	Amazonas	6.0
1325376000	Bahia	179.0
1325376000	Ceara	273.0
1325376000	Distrito Federal	0.0
1325376000	Espirito Santo	1.0
1325376000	Goias	21.0
1325376000	Maranhao	326.0
1325376000	Mato Grosso	166.0
1325376000	Mato Grosso	201.0
1325376000	Minas Gerais	75.0
1325376000	Paraiba	61.0
1325376000	Paraiba	31.0
1325376000	Pará	392.0
1325376000	Pernambuco	146.0
1325376000	Piau	80.0
1325376000	Rio	12.0
1325376000	Rio	72.0
1325376000	Rio	61.0
1325376000	Rondonia	2.0
1325376000	Roraima	217.0
1325376000	Santa Catarina	14.0
1325376000	Sao Paulo	38.0
1325376000	Sergipe	39.0
1325376000	Tocantins	12.0
1328054400	Acre	0.0
1328054400	Alagoas	41.0
1328054400	Amapa	5.0
1328054400	Amazonas	25.0
1328054400	Bahia	200.0
1328054400	Ceara	41.0
1328054400	Distrito Federal	0.0
1328054400	Espirito Santo	25.0
1328054400	Goias	37.0
1328054400	Maranhao	46.0
1328054400	Mato Grosso	193.0
1328054400	Mato Grosso	112.0
1328054400	Minas Gerais	123.0
1328054400	Paraiba	15.0
1328054400	Paraiba	40.0
1328054400	Pará	63.0
1328054400	Pernambuco	64.0
1328054400	Piau	31.0
1328054400	Rio	11.0
1328054400	Rio	13.0
1328054400	Rio	39.0
1328054400	Rondonia	9.0
1328054400	Roraima	130.0
1328054400	Santa Catarina	13.0
1328054400	Sao Paulo	81.0
1328054400	Sergipe	34.0
1328054400	Tocantins	45.0
1330560000	Acre	1.0
1330560000	Alagoas	44.0
1330560000	Amapa	1.0
1330560000	Amazonas	17.0
1330560000	Bahia	404.0
1330560000	Ceara	10.0
1330560000	Distrito Federal	0.0
1330560000	Espirito Santo	35.0
1330560000	Goias	57.0
1330560000	Maranhao	49.0
1330560000	Mato Grosso	423.0
1330560000	Mato Grosso	169.0
1330560000	Minas Gerais	152.0
1330560000	Paraiba	4.0
1330560000	Paraiba	55.0
1330560000	Pará	30.0
1330560000	Pernambuco	44.0
1330560000	Piau	71.0
1330560000	Rio	20.0
1330560000	Rio	2.0
1330560000	Rio	50.0
1330560000	Rondonia	6.0
1330560000	Roraima	99.0
1330560000	Santa Catarina	65.0
1330560000	Sao Paulo	99.0
1330560000	Sergipe	71.0
1330560000	Tocantins	80.0
1333238400	Acre	1.0
1333238400	Alagoas	18.0
1333238400	Amapa	2.0
1333238400	Amazonas	3.0
1333238400	Bahia	396.0
1333238400	Ceara	2.0
1333238400	Distrito Federal	4.0
1333238400	Espirito Santo	74.0
1333238400	Goias	89.0
1333238400	Maranhao	97.0
1333238400	Mato Grosso	521.0
1333238400	Mato Grosso	97.0
1333238400	Minas Gerais	180.0
1333238400	Paraiba	13.0
1333238400	Paraiba	38.0
1333238400	Pará	11.0
1333238400	Pernambuco	46.0
1333238400	Piau	119.0
1333238400	Rio	12.0
1333238400	Rio	4.0
1333238400	Rio	41.0
1333238400	Rondonia	12.0
1333238400	Roraima	25.0
1333238400	Santa Catarina	40.0
1333238400	Sao Paulo	82.0
1333238400	Sergipe	40.0
1333238400	Tocantins	226.0
1335830400	Acre	3.0
1335830400	Alagoas	21.0
1335830400	Amapa	2.0
1335830400	Amazonas	12.0
1335830400	Bahia	326.0
1335830400	Ceara	19.0
1335830400	Distrito Federal	0.0
1335830400	Espirito Santo	20.0
1335830400	Goias	103.0
1335830400	Maranhao	286.0
1335830400	Mato Grosso	812.0
1335830400	Mato Grosso	157.0
1335830400	Minas Gerais	144.0
1335830400	Paraiba	10.0
1335830400	Paraiba	86.0
1335830400	Pará	59.0
1335830400	Pernambuco	36.0
1335830400	Piau	334.0
1335830400	Rio	18.0
1335830400	Rio	14.0
1335830400	Rio	112.0
1335830400	Rondonia	22.0
1335830400	Roraima	18.0
1335830400	Santa Catarina	60.0
1335830400	Sao Paulo	82.0
1335830400	Sergipe	17.0
1335830400	Tocantins	467.0
1338508800	Acre	7.0
1338508800	Alagoas	4.0
1338508800	Amapa	7.0
1338508800	Amazonas	45.0
1338508800	Bahia	385.0
1338508800	Ceara	28.0
1338508800	Distrito Federal	6.0
1338508800	Espirito Santo	15.0
1338508800	Goias	245.0
1338508800	Maranhao	915.0
1338508800	Mato Grosso	1.651
1338508800	Mato Grosso	96.0
1338508800	Minas Gerais	219.0
1338508800	Paraiba	5.0
1338508800	Paraiba	77.0
1338508800	Pará	183.0
1338508800	Pernambuco	12.0
1338508800	Piau	834.0
1338508800	Rio	14.0
1338508800	Rio	5.0
1338508800	Rio	86.0
1338508800	Rondonia	32.0
1338508800	Roraima	22.0
1338508800	Santa Catarina	42.0
1338508800	Sao Paulo	30.0
1338508800	Sergipe	3.0
1338508800	Tocantins	922.0
1341100800	Acre	71.0
1341100800	Alagoas	0.0
1341100800	Amapa	3.0
1341100800	Amazonas	234.0
1341100800	Bahia	906.0
1341100800	Ceara	50.0
1341100800	Distrito Federal	29.0
1341100800	Espirito Santo	35.0
1341100800	Goias	564.0
1341100800	Maranhao	3.548
1341100800	Mato Grosso	2.008
1341100800	Mato Grosso	538.0
1341100800	Minas Gerais	669.0
1341100800	Paraiba	5.0
1341100800	Paraiba	111.0
1341100800	Pará	661.0
1341100800	Pernambuco	11.0
1341100800	Piau	1.755
1341100800	Rio	50.0
1341100800	Rio	3.0
1341100800	Rio	134.0
1341100800	Rondonia	205.0
1341100800	Roraima	2.0
1341100800	Santa Catarina	42.0
1341100800	Sao Paulo	179.0
1341100800	Sergipe	1.0
1341100800	Tocantins	1.693
1343779200	Acre	739.0
1343779200	Alagoas	0.0
1343779200	Amapa	19.0
1343779200	Amazonas	3.011
1343779200	Bahia	1.835
1343779200	Ceara	278.0
1343779200	Distrito Federal	55.0
1343779200	Espirito Santo	12.0
1343779200	Goias	912.0
1343779200	Maranhao	10.395
1343779200	Mato Grosso	6.195
1343779200	Mato Grosso	2.951
1343779200	Minas Gerais	901.0
1343779200	Paraiba	13.0
1343779200	Paraiba	522.0
1343779200	Pará	6.964
1343779200	Pernambuco	27.0
1343779200	Piau	3.614
1343779200	Rio	72.0
1343779200	Rio	23.0
1343779200	Rio	410.0
1343779200	Rondonia	2.209
1343779200	Roraima	4.0
1343779200	Santa Catarina	398.0
1343779200	Sao Paulo	435.0
1343779200	Sergipe	0.0
1343779200	Tocantins	4.28
1346457600	Acre	1.996
1346457600	Alagoas	6.0
1346457600	Amapa	168.0
1346457600	Amazonas	2.392
1346457600	Bahia	7.495
1346457600	Ceara	609.0
1346457600	Distrito Federal	64.0
1346457600	Espirito Santo	48.0
1346457600	Goias	2.452
1346457600	Maranhao	7.626
1346457600	Mato Grosso	10.344
1346457600	Mato Grosso	2.264
1346457600	Minas Gerais	3.219
1346457600	Paraiba	71.0
1346457600	Paraiba	459.0
1346457600	Pará	6.87
1346457600	Pernambuco	192.0
1346457600	Piau	4.479
1346457600	Rio	172.0
1346457600	Rio	41.0
1346457600	Rio	113.0
1346457600	Rondonia	2.471
1346457600	Roraima	67.0
1346457600	Santa Catarina	188.0
1346457600	Sao Paulo	813.0
1346457600	Sergipe	1.0
1346457600	Tocantins	7.46
1349049600	Acre	348.0
1349049600	Alagoas	28.0
1349049600	Amapa	475.0
1349049600	Amazonas	1.238
1349049600	Bahia	4.607
1349049600	Ceara	1.104
1349049600	Distrito Federal	15.0
1349049600	Espirito Santo	62.0
1349049600	Goias	1.524
